,Unnamed: 0,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies,preprocessed
332,332,Sebagai pendukung pa Anies dan PKS : Kami pastikan orang orang yang menjelek jelekkan dan acak acak adu domba PSI dengan PDIP dan Pa Jokowi dan Ibu Mega dan Pa Ganjar itu bukan dari kubu kami pendukung Pa Anies dan PKS. Kami tidak ingin cara cara licik kampungan pengecut seperti itu. Kami malah dukung dan sarankan agar PDIP dan PSI dan Pa Jokowi dan Ibu Mega dan Para Relawan bersatu padu tetap humble rendah hati dan hormati semua dan tidak terpancing adu domba murahan itu. Bahkan Pa Ganjar dan ibu Mega dan PDIP tidak perlu dibawah bayang bayang pa Jokowi dan keluarga dan tidak perlu tergantung relawan pa Jokowi tetapi memperkuat relawan pa Ganjar dengan orang orang hebatnya. Namun tetap berbuat baik tulus pada Pa Jokowi dan keluarga dengan memberikan penghargaan setingginya yaitu Pa Jokowi sebagai the next ketum PDIP dan ibu Mega ketum Majelis Tinggi PDIP. Saya mohon Pa Ganjar turun ke akar rumput seluruh Indonesia. PDIP menitipkan bantuan kepada masyarakat yang tidak ada kaitannya dengan kampanye tetapi tulus kepedulian di area bencana. Dan dilaporkan ke KPU/Bawaslu pada ini tulus bantuan kemanusiaan PDIP yang bukan kampanye dll. Saya usul PDIP menjadikan anak Pa Ganjar dan Istri Pa Ganjar kader PDI sekaligus jurkam Pa Ganjar. Mereka orang orang hebat berpendidikan tinggi namun rendah hati dan hormat pada semua orang serta tunduk pada Allah swt. Kami pendukung Pa Anies dan PKS ingin bertarung sportif mengulangi Pilkada DKI melawan PDIP dan PSI. Tetap semangat👍❤️🙏,Sensu Simar,,,positif,bagai dukung pa anies pks  kami pasti orang orang jelek jelek acak acak adu domba psi pdip pa jokowi ibu mega pa ganjar kubu dukung pa anies pks  kami licik kampung kecut  kami dukung saran pdip psi pa jokowi ibu mega para rawan satu padu humble rendah hati hormat pancing adu domba murah  bahkan pa ganjar mega pdip bawah bayang bayang pa jokowi keluarga gantung rawan pa jokowi kuat rawan pa ganjar orang orang hebat  namun buat tulus pa jokowi keluarga harga setinggi pa jokowi the next tum pdip mega tum majelis tinggi pdip  saya mohon pa ganjar turun akar rumput indonesia  pdip titip bantu masyarakat kait kampanye tulus peduli area bencana  dan lapor kpu bawaslu tulus bantu manusia pdip kampanye dll  saya usul pdip jadi anak pa ganjar istri pa ganjar kader pdi jurkam pa ganjar  mereka orang orang hebat didik rendah hati hormat orang tunduk allah swt  kami dukung pa anies pks tarung sportif ulang pilkada dki lawan pdip psi  tetap semangat
333,333,WE love you pak ganjar ❤,Bety Lina,,positif,,we love you ganjar 
334,334,"Benar kata Bapak Prabowo..akar permasalahan yg ada diindonesia salah satunya adalah kemiskinan. Putus rantai kemiskinan dengan pemberian gizi yg baik sejak dini (kandungan), pendidikan yg mudah. Makan bangsa indonesia akan melahirkan anak bangsa sehat, kuat, bermartabat. *hanya pendapat diri",Reisya Berlin,positif,,,benar bapak prabowo  akar masalah yg indonesia salah satu miskin  putus rantai miskin beri gizi yg  kandung   didik yg mudah  makan bangsa indonesia lahir anak bangsa sehat  kuat  martabat   dapat
335,335,"POLISI DAN HUKUM DI INDONESIA SANGAT LAH BURUK PA ANIS,JIKA ANDA MENJADI PRESIDEN NANTI PERBAIKI,KITA HARUS BEBAS BERPENDAPAT JANGAN ADA LAGI WAKANDA DAN KONOHA SEKARANG TO THE POINT AJA APA NEGARANYA",akmal,,,netral,polisi dan hukum di indonesia sangat lah buruk pa anis  jika anda jadi presiden nanti baik  kita harus bebas dapat jangan ada lagi wakanda dan konoha sekarang to the point aja apa negara
336,336,"Kurang paham dengan apa yang dipaparkan, beda dengan p anies",Wahidah Amran,,,positif,kurang paham papar  beda p anies
337,337,Anak muda all in Prabowo ❤️❤️❤️❤️‍🔥,Ryfaldy Dhestro,positif,,,anak muda all in prabowo 
338,338,Anies lah,Thisishurie,,,positif,anies
339,339,SEKARANG RAKYAT INDONESIA BUTUH BUKTI NYATA BUKAN GAGASAN YANG UJUNG UJUNGNYA OMONG KOSONG DARI DULU MASYARAKAT CUMAN MENDENGAR KAN GAGASAN TAPI TIDAK DENGAN BUKTI NYATA. KALAU CUMA GAGASAN OMONGAN DOANG MASYARAKAT BISA MENJABAT TAPI TIDAK DENGAN BUKTI NYATA .PAK PRABOWO  SUBIANTO MEMANG DARI HATI NURANI NYA INGIN INDONESIA SEMANGKIN MENDUNIA TERBUKTI DARI SIKAP DIA MENCALONKAN DIRI SAMPAI KE 4 KALINYA DAN KERJA NYATA DI MENHAM. PAK PRABOWO SUBIANTO DI HATI.,Mhd Fii Saragih,positif,,,sekarang rakyat indonesia butuh bukti nyata bukan gagas yang ujung ujung omong kosong dari dulu masyarakat cuman dengar kan gagas tapi tidak dengan bukti nyata  kalau cuma gagas omong doang masyarakat bisa jabat tapi tidak dengan bukti nyata pak prabowo subianto memang dari hati nurani nya ingin indonesia semangkin dunia bukti dari sikap dia calon diri sampai ke kali dan kerja nyata di menham  pak prabowo subianto di hati 
340,340,Ngomong dan teori Anis okay tapi kenyataan di lapangan sero alias NOL,olleke mahried,,,netral,ngomong teori anis okay nyata lapang sero alias nol
341,341,"Pintar berbicara blm tentu nyata hasilnya...
BISMILLAH PRABOWO 2024😇💪🏻",Amrin Savana,positif,,,pintar bicara blm nyata hasil  bismillah prabowo 
342,342,"Ketiganya Janji janjinya terlalu manis saking manisnya bikin cepet kena diabetes,😂",Du Dit,,,,tiga janji janji manis saking manis bikin cepet kena diabetes  
343,343,Dari segi persentasinya lebih suka penyampaian pak anis. Tapi gak tau dari penerapannya apa sejalan dengan apa yang disampaikan,Aditya Pratama,,,positif,dari segi persentasinya suka sampai anis  tapi gak tau terap jalan
344,344,"Baru kesempatan nonton, pak anis MasyaAllah.. ketika refleksi depan cermin, bisa bisanya bikin hati saya bergetar.. semoga Allah menjadikan pemimpin negeri ini 🎉",gyawan riadi,,,positif,baru sempat nonton  anis masyaallah  refleksi cermin  bisa bikin hati getar  moga allah jadi pimpin negeri 
345,345,"Pak ganjar: lulusan terbaik jangan jadi dosen. Jadi jurnalis dong. Lebih luas ngajarnya. Dosen sempit ngajarnya. Saya jadi guru keluar, ditawari dosen gak mau. Saya pilih usaha pertanian, punya medsos terkait, punya web, dll. Saya bisa ngajar semua org sedunia. Intinya jangan sepelekan pekerjaan. Apalagi pekerjaan terikat sama hobi. Gak ternilai",Orgomedia,,positif,,pak ganjar  lulus baik dosen  jadi jurnalis  lebih luas ngajarnya  dosen sempit ngajarnya  saya guru  tawar dosen gak  saya pilih usaha tani  medsos kait  web  dll  saya ngajar org dunia  inti sepele kerja  apalagi kerja ikat hobi  gak nilai
346,346,"Jujur pas Anis sama ganjar yg ngomong , gw tidur . Pas Prabowo gw serius nyimak",Prabu Siliwangii,positif,netral,netral,jujur pas anis ganjar yg ngomong  gw tidur  pas prabowo gw serius nyimak
347,347,"Awalnya ngedukung pak ganjar tp knp pak ganjar disini terlihat arogan, baperan, memang pak anies yg terlihat santai dan bersahaja, tp sayang knp bacawapresnya cak imin 😢",Elia anggraeni,,netral,netral,awal ngedukung ganjar tp knp ganjar arogan  baperan  anies yg santai sahaja  tp sayang knp bacawapresnya cak imin 
348,348,pa Ganjar bahasanya ngerii.. ngeri kepleset,Apriza Hapsari,,negatif,,pa ganjar bahasa ngeri  ngeri kepleset
349,349,"Sumpah klo prabowo ga menang, rasanya cape dan hopeless",rismaya nuraini,positif,,,sumpah klo prabowo ga menang  cape hopeless
350,350,"Saya kira Pak Anis banyaj di bully gak jelas..
Eh, ternyata omongan Pak Ganjar tambah bikin ragu, dan banyak blunder...",Anjep Anjep,,negatif,positif,saya pak anis banyaj bully gak  eh  omong pak ganjar bikin ragu  blunder 
351,351,"Jujur gw klo subjektif mihak ke Anis, tapi kenapa materi dan gagasan Ganjar lebih kompetible? Logis bnget dan tidak hanya berangan angan ..",uhuy gaming,,positif,positif,jujur gw klo subjektif mihak anis  materi gagas ganjar kompetible  logis bnget berangan angan 
352,352,Pak anies rasyid baswedan terbaik...❤❤❤❤,nayyzha 07,,,psoitif,pak anies rasyid baswedan baik  
353,353,"Sebagai swing voter, acara ini sangat bermanfaat bg saya utk mengetahui secara cepat kualitas setiap capres dan kemampuannya nanti utk memimpin negeri ini.

Secara singkat, perjalanan pengetahuan sy terhadap masing-masing capres sebelum acara ini adalah
- saya pengagum AB saat beliau menjabat sbg mendikbud,
- saya mengatakan dalam hati bahwa pak PS suatu saat bs menjadi presiden saat beliau bersedia menjadi menhan dibawah p Jokowi
- maaf jujur saya paling kurang tahu siapa GP.
Sebab yang sering ada di pemberitaan adalah berita AB dgn masalah2 dp 0%, sodetan ciliwung yg diabaikan, air antri di sumur resapan, patung bambu, jalur sepeda yg mempersempit jalan, formula E yg habis dana besar, dsb dsb
Demikian pula dgn pak PS, yg sy dengar soal food estate yg gagal, beli pesawat bekas dan yg sy baca sendiri adalah soal usulan perdamaian konflik RUsia Ukraina yg dianggap aneh oleh Ukraina.dsb dsb.
Sedangkan GP sy kurang membaca berita tentang beliau, kalaupun ada lingkupnya mgkn lokal/provinsi, hanya sesekali tentang kegiatannya di medsos.

Lalu apa hasil pengamatan sy dlm acara ini (mohon maaf bila anda tidak berkenan, tidak setuju boleh saja)
- Paparan gagasan dpt disampaikan dengan cerdas, jelas dan tepat waktu oleh AB dan GP, ini menyiratkan penguasaan materi gagasan itu sendiri.
Maaf utk PS spt tdk menguasai materinya dan molor dr wkt yg disediakan,selain itu krg jelas dlm penjelasannya.

- Soal isi Gagasan, AB tanpa presentasi Power Point, susah utk dipelajari dan dilacak ulang gagasannya, misal mau lihat lagi di rekaman ini tentu agak sulit, kecuali anda mau mencatat sendiri.PS menampilkan presentasi yang sederhana, lumayan bisa dibaca.Dan yg paling siap dan bagus dengan presentasinya adalah GP, sistematis dan mudah dipahami, realisasi atas gagasannya nyata dan telah dibuktikan.

- Soal Bercermin.
Yg paling menarik adalah sesi ini.Melihat diri melalui cermin adalah ujian atas seberapa kita selesai dengan diri sendiri (mampu menerima diri sendiri apa adanya).AB memulai dgn tidak siap, krn butuh waktu utk berpikir dan merancang apa yg harus dikatakan, GP yang langsung berkata di depan cermin tdk butuh wkt lama.Dan PS, kita tahu sendiri menolak utk bercermin dgn selorohannya.

Kesimpulan:
- Terima kasih utk Mata Najwa, mbak Nana dan tim utk acaranya yang hebat ini.Berguna bg sy utk melihat dengan mata kepala sendiri, keaslian penampilan masing2 kandidat.Semoga institusi lain bisa menyelenggarakan lagi hal serupa (sblm masa kampanye resmi).Karena dgn berjalannya waktu, kandidat capres yang belum siap kemarin atau kurang dlm penyampaiannya bisa melakukan koreksi.Karena tampilan kemarin tentu bukan hasil akhir yang tidak bisa berubah/diperbaiki.

- Utk saya pribadi kalau dirangking, yang terbaik adalah Ganjar Pranowo.
Penampilan GP menjawab semua keingintahuan sy dan penampilannya yang bagi saya hebat, cerdas, tangkas, gagasan yang solutif dan diberi gambaran implementasinya sangat luar biasa.Belum lagi dukungan keluarga yg hadir disana.
Rangking kedua ANies Baswedan dan yang terakhir Prabowo Subianto.

Tentu saja penilaian ini sifatnya pribadi, dan masih bisa berubah sampai hari H nanti.Selamat memilih dengan hati.",Herumanto M,positif,positif,positif,bagai swing voter  acara manfaat bg utk cepat kualitas capres mampu utk pimpin negeri  cara singkat  jalan tahu sy capres acara - kagum ab beliau jabat sbg mendikbud  - hati ps bs presiden beliau sedia menhan bawah p jokowi - maaf jujur gp  sebab berita berita ab dgn dp   sodet ciliwung yg abai  air antri sumur resap  patung bambu  jalur sepeda yg sempit jalan  formula e yg habis dana  dsb dsb demikian dgn ps  yg sy dengar food estate yg gagal  beli pesawat bekas yg sy baca usul damai konflik rusia ukraina yg anggap aneh ukraina dsb dsb  sedang gp sy baca berita beliau  lingkup mgkn lokal provinsi  giat medsos  lalu hasil amat sy dlm acara  mohon maaf kenan  tuju  - papar gagas dpt cerdas  ab gp  sirat kuasa materi gagas  maaf utk ps spt tdk kuasa materi molor dr wkt yg sedia  krg dlm jelas  - soal isi gagas  ab presentasi power point  susah utk ajar lacak ulang gagas  lihat rekam sulit  kecuali catat sendiri ps tampil presentasi sederhana  lumayan baca dan yg bagus presentasi gp  sistematis mudah paham  realisasi gagas nyata bukti  - soal cermin  yg tarik sesi ini lihat cermin uji selesai  terima  ab dgn  krn butuh utk pikir rancang yg  gp langsung cermin tdk butuh wkt lama dan ps  tolak utk cermin dgn seloroh  simpul  - terima kasih utk mata najwa  mbak nana tim utk acara hebat ini guna bg sy utk mata kepala  asli tampil kandidat moga institusi selenggara  sblm kampanye resmi  karena dgn jalan  kandidat capres kemarin dlm sampai koreksi karena tampil kemarin hasil ubah baik  - utk pribadi rangking  baik ganjar pranowo  tampil gp keingintahuan sy tampil hebat  cerdas  tangkas  gagas solutif gambar implementasi biasa belum dukung keluarga yg hadir sana  rangking anies baswedan prabowo subianto  tentu nilai sifat pribadi  ubah h nanti selamat pilih hati 
354,354,"OGAH SAYA DUKUNG ANIES DLU JANJI NYA JIKA PAK PRABOWO YG NYAPRES DIA GAK IKUTAN NYAPRES... EHHH SEKARANG MALAH KEMAKAN OMONGAN SENDIRI.,JANGANKAN PRABOWO AHY(DEMOKRAT) AJA PUN DIHIANATIN YANG 1 KOALISI AMA DIA 😂
KEBUKTI BANYAK SEKALI JANJI DIMULUT NYA😂😂😂",Dammz 2105,netral,,positif,ogah saya dukung anies dlu janji nya jika pak prabowo yg nyapres dia gak ikut nyapres  ehhh sekarang malah makan omong sendiri  jangan prabowo ahy  demokrat  aja pun dihianatin yang koalisi ama dia  bukti banyak sekali janji mulut nya
355,355,Anis cakap kalau banyak pengusaha2 besar takut mendekatinya karena nnti akan di periksa pajaknya..pertanyaannya klo bayar pajak knapa takut???,Ecko Frisky,,,positif,anis cakap usaha takut dekat nnti periksa pajak  tanya klo bayar pajak knapa takut   
356,356,"kenapa yak pak Prabowo setiap ketemu Najwa, suka gugup ya....",Anonymous Unknown,negatif,,,yak prabowo ketemu najwa  suka gugup ya 
357,357,Anis sih,Sany Septian,,,positif,anis sih
358,358,"Satu capres bicara dengan gaya tengilnya, lucu Mba Nana disebut rengking terbaik tapi hanya jadi MC, di pandang sebelah mata
 
Satu capres bicara gagasan pake teks, mau bagaimana bisa mewujudkan gagasannya,
 wong gagasannya ga hapal.

Satu capres cerdas hapal gagasannya, bicara dengan jelas, selalu mengedepankan etika yang baik, tadinya sy ragu dgn capres ini, skrg sy yakin pa Anies Baswedan yang terbaik. Mantap",Junaedi Ubaedillah,,,positif,satu capres bicara gaya tengil  lucu mba nana rengking baik mc  pandang belah mata satu capres bicara gagas pake teks  wujud gagas  gagas ga hapal  satu capres cerdas hapal gagas  bicara  depan etika  sy ragu dgn capres  skrg sy pa anies baswedan baik  mantap
359,359,"Nk yg saya tangkap lebih baik pak prabowo yg fokus di hal kecil ,ngapain target langsung gede kalo yg kecil malah di telantarkan dan hal hal berani seperti cinta nya yg besar ke indonesia banyak proker nya yg cocok menurut saya",wii,positif,,,nk yg tangkap prabowo yg fokus  ngapain target langsung gede kalo yg telantar berani cinta nya yg indonesia proker nya yg cocok
360,360,"Mas Ganjar, sekiranya pak Hary Tanoe yang juga ketum Perindo tidak mendukung Anda, apakah mungkin tim kreatif MNC mengajak Anda untuk tampil pada tayangan adzan itu?",Deni Iskandar,,negatif,,mas ganjar  hary tanoe tum perindo dukung anda  tim kreatif mnc ajak anda tampil tayang adzan 
361,361,"Anis : cerdas
Ganjar : memberikan bukti
Prabowo : tahu sumber akar permasalahan.
Ketiganya Bacapres yang keren dan bagus. aku suka semua.
paling ngena emang pas sesi Prabowo sih, sampai nangis merinding.",popol smart kitten,positif,positif,positif,anis  cerdas ganjar  bukti prabowo  sumber akar masalah  tiga bacapres keren bagus  suka  ngena emang pas sesi prabowo sih  nang merinding 
362,362,Hidup pak prabowo,Meri Alfiana,positif,,,hidup prabowo
363,363,Mantab Pak Prabowo,Budiono 56,positif,,,mantab pak prabowo
364,364,Kasian anies,Mommy Miko,,,negatif,kasi anies
365,365,KEADILAN KATA ANIS ??? APAKAH POLITIK IDENTITAS ITU ADALAH KEADILAN??????....,Roby fiter,,,negatif,adil kata anis    apakah politik identitas itu adalah adil       
366,366,"Gagasan Pak Anis jelas hanya lip service GP sudah menjalankan hal-hal itu selama 10 tahun sebagai Gubernur JATENG "" GP for President👍👌😇""",STEVANUS JIMMY,,positif,negatif,gagas pak anis lip service gp jalan hal gubernur jateng  gp for president 
367,367,Program nya pak Prabowo mah bukan prioritas tapi emang harusnya sewajibnya gitu. B aja,Hellen Melati,negatif,,,program nya prabowo mah prioritas emang wajib gitu  b aja
368,368,Pak Ganjar kalo saya nyoblos bapa saya bisa kerja dan kuliah ga pak capek nganggur pak nyari kerjaan di tipu tross😢,syahdanariel 24,,netral,,pak ganjar kalo nyoblos bapa kerja kuliah ga capek nganggur nyari kerja tipu tross
369,369,"#Anis sulit menang jadi presiden Ri

 saya siap jalan kaki dari Lombok ke Jakarta kalau anies menang jadi pilpres, silahkan simpan chat saya ini kalau saya bohong, sdhlah ndk perlu menghayal bro, mari kita melihat fakta hasil survey dan dilapangan, anies tidak bisa jadi presiden RI, ingat sumpah jayabaya, nusantara akan dipimpin oleh NOTONOGORO

No : soekarno
To : Soeharto
No : Susilo Bambang yudhoyono
Go : 
Ro : 

Apa ada nama anies baswedan disini bro🤣🤣🤣🤣",DFLASH PULSA CHANNEL,,,negatif, anis sulit menang presiden ri jalan kaki lombok jakarta anies menang pilpres  silah simpan chat bohong  sdhlah ndk menghayal bro  mari fakta hasil survey lapang  anies presiden ri  sumpah jayabaya  nusantara pimpin notonogoro no  soekarno to  soeharto no  susilo bambang yudhoyono go  ro  apa nama anies baswedan bro
370,370,"Ganjar: menggunakan bahasa retorika dan mengunggulkan banyak pengalaman di dunia leadership
Anies: membawa konsep, banyak membawa program perubahan
Prabowo: menyelesaikan kesejahteraan dan pendidikan

Dengan adanya program dari gagasan calon presiden,  masyarakat menjadi lebih tau dan mengerti dengan ide dan gagasan dari calon calonnya.  Dan tidak hanya melihat dari pengalaman calon presiden saja.",ARINDA LIBRATASHYA,positif,positif,positif,ganjar  bahasa retorika unggul alam dunia leadership anies  bawa konsep  bawa program ubah prabowo  selesai sejahtera didik dengan program gagas calon presiden  masyarakat tau erti ide gagas calon calon  dan alam calon presiden 
371,371,"yaaa pak ganjar ga keberatan , ni basernya yang ngerecokin awokawokawok",SELLA HARDIKA,,netral,,yaaa ganjar ga berat  ni basernya ngerecokin awokawokawok
372,372,Pak Ganjar kenapa merendahkan MC dan jurnalis?,Lord Adi,,negatif,,pak ganjar rendah mc jurnalis 
373,373,"Berikut ini video Ganjar Pranowo gak lancar berbahasa inggris di forum internasional. Ganjar presiden, maka akan sulit berdiplomasi dengan negara lain, karena praktis hanya akan mengandalkan menteri, dubes, atau delegasi lain.

https://youtu.be/1KjlVJDRGGc?feature=shared",JosGandos,,negatif,,ikut video ganjar pranowo gak lancar bahasa inggris forum internasional  ganjar presiden  sulit diplomasi negara  praktis andal menteri  dubes  delegasi  https  youtu be kjlvjdrggc  feature shared
374,374,Pasti ARB NOMOR1,Soleh Putrabaihaqi,,,positif,pasti arb nomor
375,375,6 jam tak terasa.... Ganjar the visioner.. Prabowo the purely from conscience.. Anies the intelektual .. smoga yg terbaik utk RI 1... 🤲,Zulfikar Adha,positif,positif,positif,jam  ganjar the visioner  prabowo the purely from conscience  anies the intelektual  smoga yg baik utk ri  
376,376,Maaf baru kali ini saya liat calon presiden lebih cocok jadi pelawak. Mukanya pak ganjar di pake jas dan peci malah keliatan mirip pelawak 😂😂😂,Anggi Andy,,negatif,,maaf kali liat calon presiden cocok lawak  muka ganjar pake jas peci liat lawak 
377,377,"Anies pandai merangkai kata-kata. Mau mengurus negara Indonesia yg sangat besar, yg kita cintai. Bagaimana mau ngurus indonesia. Ngurus DKI Jakarta aja ngak becus. Bagaimana mau ngurus negara Indonesia yg besar. Hahahaa",ilpyo,,,negatif,anies pandai rangkai kata  mau urus negara indonesia yg  yg cinta  bagaimana ngurus indonesia  ngurus dki jakarta aja ngak becus  bagaimana ngurus negara indonesia yg  hahahaa
