,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies
495,"Prabowo n Anies secara pengalaman lebih unggul (prabowo mantan letjend & menhan, anies mantan menteri pendidikan & gubernur jakarta) dibanding ganjar apalagi status di partai, prabowo ketua umum sdngkan anies independen. Ganjar masih kader rawan disetir","Kantor Hukum Ridho IC, S.H. & Rekan",positif,negatif,positif
497,"dari semua calon bacapres, hanya gagasan mas anies baswedan yang bagus yang berpihak  dan betul2 menyentuh kalangan bawah, karena hidup itu bukan menjadi beban, tapi sebuah berkah,semoga bisa di perhatikan dan dilanjutkan kedepan ketika jadi presiden, ingatlah kita bisa makan dan kuat karena ada petani, harapannya pupuk dan bbm jgn dipersulit, karena itu berdampak pada usaha tani.trims salam anak petani.",mitramandiri makmur,,,positif
498,"Saya baru selesai menonton acara ini, benar ternyata komen temen2, refleksi pak Prabowo begitu menyentuh...

Pak, terlepas nanti bapak jadi presiden/tidak, saya yakin anda benar2 tulus untuk bangsa ini...
Sehat selalu pak Prabowo...",Pipit Fitria,positif,,
499,Sejauh ini hanya pak anis yang meyakinkan saya untuk mampuh memimpin di negri tercinta ini..,Aby ahmad,,,positif
500,"Anis akan di kendalikan penandang dana dan partai yg memopong kampanyenya. Artinya dia cuman supir suruhan bos yg dua tadi  di atas itu, suruh ke kiri akan kiri, suruh nyungsap akan nyungsap. Sebab Anis gak punya modal partai, materi, maupun kemampuan intelektual yg cukup untuk meng eksekusi permasalahan maupun ide tujuan itu. Besiknya gaya pengajar bukan pelaku eksekusi saya lihat.. Maka logika saya mustahil indonesia bisa lebih baik klo anis jadi presiden.  Salam",Cornelius Siregar,,,negatif
501,Luar biasa prabowo subianto,Adichemistry Official,positif,,
502,Pak Anis kurang banyak nih buser nya tambah lagi pak 😂,Bony Nainggolan,,,negatif
503,"Kita bangsa yg tidak mau diinjak injak siapapun itu, semangat dan pengabdian pantang surut, Prabowo 2024",Arya Mahendra,positif,,
504,Sianis sibanyak omong pintar kata2 tapi kerjanya nol prabowo juga retorika pidato berapi2 tapi action rendah pilih pak ganjar sdh adabukti dijawa tengah kamu boleh check,robert Manurung,negatif,positif,negatif
505,Pak Ganjar trlalu muluk2 dan hlu🎉,Mashudi Menanggal,,negatif,
506,Pasti ganjar,fltommy,,positif,
507,GANJAR DALAM HATI SAYA YANG AWAM BELUM PUNYA WAWASAN TERHADAP BERNEGARA DAN SAYA RASA DIA SEDANG MENCERITAKAN PENGALAMANNYA MENJADI PEJABAT.. LAIN HALNYA DENGAN ANIS YANG SANGAT JELAS DAN REALISTIS DALAM PENYAMPAIAN.,Zul Hariyanto,,negatif,positif
508,"Utk di sini,pak anies sih lbh baik dr yg lain..keep it pak..",MUHAMMAD ARIEF RAMADHAN,,,positif
510,Pak prabowo mengingatkan sama pemimpin-pemimpin besar dahulu.,Bella Rismawan,positif,,
511,"Pembicaraan ini membuka pandangan dan pemikiran semua orang tentang gagasan 3 Bacapres yang memiliki perspektif dan pemikiran gagasan untuk perkembangan indonesia agar lebih maju kedepannya dengan penyampaian berbeda-beda tetapi tujuan satu untuk memajukan indonesia dalam hal keadilan, kemakmuran, kesejahteraan dll. Agar rakyat Indonesia semakin yakin siapa Bacapres yang akan mereka pilih di pemilu 2024 nanti. Ada juga statement sebagai pemimpin harus punya refleksi diri, bukan hanya memahami orang lain dan rakyat nya tapi diri sendiri, yaa benar sebelum kita mengurusi dan memahami orang lain kita harus tau betul diri kita sendiri. Terimakasih penyelenggara UGM yang telah berkolaborasi dengan Narasi menghadirkan ketiga bacapres, Anies Baswedan, Ganjar Pranowo, dan Prabowo Subianto di Mata Najwa on Stage.",Yollanda Rizky,positif,positif,positif
512,Pak anis yes👍💪💪,RM,,,positif
513,"tiga tokoh yang digadang-gadang menjadi calon presiden menyampaikan gagasannya di acara ""Mata Najwa on Stage""  di Universitas Gadjah Mada UGM berkolaborasi.
Ketiga Bacapres bergantian hadir dalam sesi berbeda untuk bicara gagasan, berdialog dengan civitas akademika dan audiens.
Dalam acara tersebut Anies mengusung beberapa agenda perubahan mulai dari lapangan pekerjaan yang setara, perekonomian yang merata, hingga tata kelola kebutuhan pokok yang baik.
Sementara Ganjar Pranowo menawarkan gagasan transformasi enam pilar strategis. Di antaranya pangan, energi, dan kesehatan. Kata dia, khusus pangan pasokan harus tersedia dan harga harus stabil.
Sedangkan calon presiden dari Koalisi Indonesia Maju Prabowo Subianto, membawa gagasan transformasi bangsa menuju Indonesia Emas 2045. Dia meyakini Indonesia akan masuk lima besar negara termakmur dunia pada 2045. Ia mengusung 17 program prioritas, di antaranya swasembada pangan, memberantas kemiskinan, pemerataan ekonomi, dan peningkatan ekonomi kreatif.
dari ketiga gagasan yang dipaparkan oleh bacapres semoga bisa terwujud ketika salah satu sudah terpilih menjadi presiden indonesia karena kita sebagai rakyat indonesia tidak hanya membutuhkan gagasannya saja tetapi bukti kerja nyata ketika sudah terpilih.
dengan diadakannya acara bacapres di mata najwa ini kita jadi tahu bagaimana dengan jawaban"" dari pertanyaan yang diberikan mengenai permasalahan yang ada di Indonesia dan kita dapat menyaring dari jawaban"" bacapres tersebut.

terimakasih buat program mata najwa
yang sangat bermanfaat buat rakyat indonesia dan menambah informasi",AYU ANDHINY ATIKA PUTRI,positif,positif,positif
514,"Melihat dari 3 refleksi bacapres.. pak Anies sangat menyentuh...
#Aniesdihatiku",Ikhsan Alfy,,,positif
515,"Ikuti kata hati nurani kalian yang paling dalam seperti kata pak prabowo jika kalian gak suka salah satunya jangan pilih
Hati nurani saya untuk prabowo mati dan hidup pun saya untuk Prabowo🙏",KR4B4TTEAM,positif,,
516,"Menurut saya score sementara hasil adu gagasan bacapres 2024 di ugm untuk sementara , rangking 1 diduduki oleh Dr. Anies Rasyid Basedan...... sementara Prabowo dan Ganjar posisinya drow.......",Norman Tias,,,positif
517,i love you Pak Prabowo❤️,khanza zahra audina,positif,,
518,"Terima kasih kepada Mata Najwa dan team serta UGM yang turut serta berkolaborasi dalam menghadirkan 3 bacapres untuk memaparkan gagasan serta rencana untuk Indonesia yang lebih baik. Ketiga bacapres menyampaikan gagasan visi dan misi serta program yang akan dibentuk jika terpilih menjadi presiden di periode selanjutnya bukan hanya sekedar kampanye saja. Program-program yang disampaikan oleh ketiga bacapres mempunyai ciri khas masing-masing yang tentu sangat bagus dalam mengatasi permasalahan krusial yang sedang dihadapi Indonesia sampai saat ini. Siapapun yang menjadi presiden di periode selanjutnya, semoga gagasan, serta visi dan misi program kerja yang dibentuk dapat terealisasikan bukan hanya janji manis saja diawal melainkan nyata dilakukan, sehingga menjadikan Indonesia di tahun selanjutnya menjadi negara yang sejahtera, makmur, dan berkeadilan bagi seluruh rakyat. Acara youtube/(tv?) seperti ini sangat bermanfaat bagi rakyat indonesia karena menjelang pemilu presiden periode selanjutnya. Kita sebagai rakyat membutuhkan informasi seputar apa saja gagasan dan rencana yang dibentuk bacapres jikalau terpilih menjadi presiden, sehingga dari informasi tersebut dapat menentukan siapa yang akan kita pilih nanti dengan program kerja yang menurut kita paling sesuai untuk menyelesaikan permasalan yang terjadi saat ini. Terima kasih.",Niken Dwi Anggraeni,,,
519,"Dari semua komentar.. ternyata lebih banyak menyukai angan2 dan janji manis gagasan serta gombal2 yg mengambang. 
Dari ketiga bacapres pemaparan gagasan nya hanya pak ANIES yg memapaparkan gagasan yg mengambang tidak konkret. Hanya retorika tp kurang jelas konkrit apa solusi perubahan nya.",Andre Nino,,,negatif
520,"Pak ganjar keren, tapi mohon maaf nih, di belakang nyaa itu nah 🫣",Pubg Akun12,,negatif,
521,"Tidak ada tandingannya apa dan bagaimana sikap,jalan fikiran dan visi Pak Ganjar sebagai Bacapres RI",Dani Andesta,,positif,
522,prabowo ❤,Farhndn,positif,,
523,"all in pak prabowoo🗿☝🏻,2 kali gagal,tpi beliau ga nyerah buat nyoba lgi,keliatan ketulusanya,saking niatnya untuk bangsa indonesia supaya makmur",sherly aja,positif,,
524,"Saya bukan pendukung ganjar, tapi saya yakin yang bakal jadi bakal ganjar, saya juga nggak faham kok bisa gitu🤔",Khamid Lillah,,positif,
525,cuma ganjar yg masuk akal.,BANG GEDEM,,positif,
526,Ya Allah semoga Pak Anis jadi presidenku Aamiin,Motor pemula,,,positif
527,Prabowo di hati.. 😊,Agus supriyanto,positif,,
528,Jelas visi mas anies,Ahmaddaelami Ahmad,,,positif
529,"Pak Anies tuh pinter bgt, teknisnya mengerti semua. Jadi bener2 tinggal eksekusi dan ga di setir sm teamnya. Kalo prabowo hatinya emang nasionalis tp maaf kurang menguasai teknis, pasti banyak tindakan prabowo berasal dr team nya. Bukan dr diri sendiri.",Ica Ica986,positif,,positif
530,"Pak prabowo sangat mencintai negeri ini. 
Dah jrg org kek beliau",Anggun Saputra,positif,,
531,Anies terbaik,Otosport’s,,,positif
532,"Pak anies kinerjanya bagus, lebih memikirkan bangsa dan Wong Cilik  ....AMIN",cargo kotagede,,,positif
533,jawaban pak Anies gak nyambung sama konteks 🙏🏼 karna Pak anis religius Dosen yang di butuhkan mahasiswa di kelas. bukan di negara indonesia,Marselan aja,,,negatif
534,"Denger Pa Prabowo Relfeksi diri berasa denger pidato dimasa Penjajahan, merinding",Ilham Rizky Dwiadiansyah,positif,,
535,"Pak anis kebanyakan teori & berpuisi, pak prabowo banyak keluar jalur, pak ganjar paling ideal..😊",Dedi Aprilianta Mkr,negatif,positif,negatif
536,Saya satu di antara jutaan orang yg mendukung pak anis RI 1,KAMU MANTANKU,,,positif
537,Saya siapp kawal bapa prabowo menuju RI 1,BANXZHON CHANNEL,positif,,
538,😢 kenapa bapa prabowo tdk bersatu dgn bapak anies baswedan 😢😢😢😢?mereka ber Dua faforitku,Novi Aulia p,positif,,positif
539,"Buset, Prabowo nggak berubah yeee.. Prabowo, Ganjar, juga Anies. Yang dibahas hal2 NORMATIF akan apa2 yang nanti mau dikerjakan. Bisa ga sih kasih jawaban yang bersifat PRAKTIS??? BELAJAR SAMA PAK RIZAL RAMLI SANA.",Wan Bacan,negatif,negatif,negatif
540,Ganjar ditanya apa jawab apa 🤣🤣🤣,ZB MURAL,,negatif,
541,Pak Prabowo Subianto - Mantap endingnya,Mahesa Muhtar,positif,,
542,Insya Allah Pak Anies Rasyid Baswedan Bacapres terbaik 👍👍👍,Mhing Lakodi,,,positif
543,"Anis Anis klw cuma ngomong doang mah anak paud juga bisa hahahaha , bukti jakarta tuh karna omongan doang .",Dedisu,,,negatif
544,Ganjar memang bagus.tapi di belakang nya.mega dan puan.yg ngatur.kontek buk mega dan puan yg akan di jalankan pak ganjar.,#berpetualang#sobat ku#happy#,,negatif,
545,Kenapa saya dengarnya klo pak ganjar kayak jumawa ya disetiap perkataan? Setiap ada pertanyaan selalu ada penyangkalan dan pembenaran atas dirinya. Sampai mbak najwa sj kelihatan gak enak klo mw bicara lagi karena tidak nyaman. Dan jujur butuh waktu untuk menyerap kata2nya.. saya sebagai warga jateng juga belum terlalu melihat banyak perkembangan jateng selama pak ganjar memimpin 2 periode.,Akmalia Rosyada,,negatif,
546,Merinding liat gagasan pak prabowo,jejen co,positif,,
547,Ganjar intelektual kereeen 👍 penjelasannya sangat jelas Insya Allah Presiden terpilih 2024,ABER 9495,,positif,
548,"Orang paling ikhlas Prabowo Subianto

~ Gus Dur",kamil M. Palilati,positif,,
549,Semenjak nonton ini gw jdi lebih kenal ama pak anies,Agung Dwi Saputra,,,positif
550,Orang yg cerdas pasti pilih pak Anies,Amin Heri Yanzah,,,positif
551,Menurut saya anies baswedan paling bagus diantara yang lain.,benny nurul huda,,,positif
553,FIXS..ANIES LAH YANG BETUL2 KITA CARI DAN YANG DIBUTUHKAN NEGERI INI.,Mohammad Ali,,,positif
554,Luar biasa pak Anies Baswedan sangat logis dan jelas,abdillah saleh,,,positif
555,"pak anies & pak prabowo masuk ruangan, penonton rame minta foto.. cuma satu yg dijaga bodyguard sampe penonton gak ada yg berani maju. keliatan lah ya mana yg dekat sm rakyat.",Srikandi Murni,,negatif,
556,pak ganjar top,ANAN CHANNEL,,positif,
557,"Gillsss gokil anies, secara gak langsung menjabarkan kerusakan negara saat ini dan gimana caranya kita bisa mensupport masyarakat dengan cloud yang dibentuk oleh team anies👍",Wahyu Brt,,,positif
558,Janji janji prabowo paling masuk akal #allinprabowo,Raka Yanuar,positif,,
559,"Dr 3 kanasidat sy sih pilih Pa Ganjar, track record bagus, pengalaman menjadi gubernurnyya jg bagus, tegas posisinya. Tidak abu2.",Wulandari Widha,,positif,
560,"Anies terlalu teoritis, penjelasannya mengambang. ditambah lagi track recordnya yg problematik sangat tidak meyakinkan untuk jadi presiden.",as zx,,,negatif
561,Merinding pak gak bisa bayangin dulu ngerasain masa muda begitu pak 🫡 prabowo tulus cuma kita udah termakan berita hoax selama ini maaf pak 2 priode kemarin gak percaya bapak 🫡 2024 kesempatan buat bapak,Riski Donipan ramadonah,positif,,
562,"Saya gak butuh bicara terlalu bagus, yang saya butuhkan karakter,,, sudah  sangat puas dg bicara manis, karakter 0, karakter berubah kalo sudah terrrraih apa yg di impikan, brantas kemiskinan,,, keterbelakangan ekonomi, raih indonesa emas, untuk merubah indonesia saat ini, yg sekarang rongrong lebih banyaj dari dalam sendiri butuh karakter yg kuat, rombak semua pondasi kenegaraan, dari situ perubahan di mulai, maju pak prabowo Presidenku 2024🙏🙏🙏",Kiku Kiku,positif,,negatif
563,Pak anies presiden kuuuu,Retno putri Wulandari,,,positif
564,Prabowo ini aneh. Diminta refleksikan diri didepan cermin lah dia malah bercerita ke orang kain. Refleksi itu saja dia tdk ngerti. Malah curgat od penontin,Masni IBRAHIM AL-JAWDAH,negatif,,
565,"Semua ada kelebihan
Anis: terstruktur
Ganjar: implementatif (logis)
Prabowo: jujur apa adanya",Niko Prabowo,positif,positif,positif
566,Anies presiden ku #jadikeun,sang mujahid,,,positif
567,Pak ganjar bicaranya membosankan 😅,Orin Marine,,negatif,
568,Keren Pemaparan Pak anis👍,Viktor Nego Afasedanya,,,positif
569,"Narasi yaitu program dari youtube channel najwa shihab berkolaborasi dengan UGM menghadirkan 3 bapres yang datang untuk menyuarakan gagasan mereka sebagai bapres Indonesia. Tentunya ketiga bapres memiliki gagasan yang berbeda beda, mulai dari Bapak Anies Baswedan, Bapak Ganjar Pranowo, dan Bapak Prabowo Subianto. Menurut saya seluruh bapres memiliki kelebihan dan kekurangan masing-masing di setiap gagasan. Hal ini tentu sudah biasa menjadi ciri khas gagasan tiap bapres dengan keunikannya masing-masing. Namun, apakah gagasan yang telah dipaparkan dan pertanyaan yang sudah dijawab bakal terealisasikan as presiden Indonesia nantinya? biar waktu yang menjawab serta besar harapan agar seluruh gagasan yang telah disampaikan tidak hanya berhenti di bibir tapi juga dapat berakhir dengan aksi.
terimakasih untuk segala penyelenggara dan seluruh pihak yang telah berkontribusi dalam terunggahnya video ini, sehingga masyarakat dapat lebih mengetahui apa gagasan yang akan di wujudkan oleh bapres Indonesia nantinya🙏🏻",Sani Elysia Apsarini,positif,positif,positif
570,Gak bermutulah gagasan Anis basedan itu...Tuhan yg maha esa maha taulah...,Wakkarto Karto,,,negatif
571,Yo nyoblos bpk anis,Asmoro Dono,,,positif
572,Anies Presiden 2024,ahmad robieah313,,,positif
573,Anis si kayanya,Farhan,,,positif
574,pak anies sihh,Ryu,,,positif
575,Ganjar pranomo kalau jadi bakalan banyak utang.!! Bicaranya gak jauh dari modal soalnya 😢,Aziz,,negatif,
576,"Pak ganjar kbanyakan ngelawaknya, ini urusan negara bukan urusan untuk suruh ngelawak jar, kyaknya  klo jdi presiden negara mau di buat ngelawak kli ya, ko ngomongnya aj peteng peteng, gk ad tegap tegapnya, sprt pak jokowi, gk ad tegas2 nya sama sekali,, pling tegasnya klo nyuruh aparat suruh perang sama rakyatnya",Fira arfa,,negatif,
577,"Bingung sama rakyat indo kalo pilih anies, udah keliatan waktu gubernur dki jokowi banyak tercipta fasilitas di dki seperti busway mrt dan pasukan oranye buat sungai jalan dll. Begitu anies iya sih diem2 aja tp ga keliatan hasil apa2, percuma klo mulutnya bagus tp prakteknya gajadi apa2, bebas pilih apa tp tolong jangan cuma percaya mulut, liat fakta kerja masing2 bacapres. Ini pilihan buat kita rakyat tolong dipilih yang benar bisa jd nasib kita 5-10 tahun kedepan.",Robert Ricardo,,,negatif
578,"Kalau anis ini nya....jgn heran lah....janji selangit kata2 nya sangat menyakinkan...giliran menang nanti....mti2an pun kita demo dia gak bkalan di openin nya...DP 0 persen gak jlan....itu cntoh janji mnis nya...pulau reklamasi,,trus gak mau nge gusur warga DKI....ehhh mlah digusur bnran wkkkk",Punisher 1st,,,negatif
579,"Ganjar bagus , tp 2024 pengen liat prabowo jd presiden",Indo Bima Permadi,positif,positif,
580,Pak perabowo sekarang lebih tenang dan lebih tidak anarkis seperti dulu semenjak dengan pak jokowi..saya rasa pak perabowo belajar banyak dengan pak jokowi...Alhamdulillah semoga klw beliau jadi bakalan jadi pemimpin yg bisa mensejahterakan rakyatnya dan memajukan Indonesia.. Amiin,Agung,positif,,
581,Anis harapan bangsa,siti norhalija,,,positif
582,Pak Anies…,Tricks and Toys,,,positif
583,Pak Prabowo lah orang yang ikhlas untuk Negera Indonesia.. almarhum.khj abdurroman Wahid .saya NU dukung Prabowo .semoga kejadian Rempang Galang menjadi pelajaran untuk kita smua .agar bisa lebih pinter dan cerdas,Angga Pratama,positif,,
584,"All in anies, gagasan & ide cukup matang dari 2 calon lainnya. Setidaknya anies lebih serius dalam hal ini. Kalau ide & gagasan saja belum matang mau ambil patokan darimana ketika implementasi nanti?",Adamite,,,positif
585,Saya doang yg ngerasa atau emang nyatanya yg komentar dukung pak anies ini di dominasi akun alter\buzzer ?,situkangsueb,,,negatif
586,"gagasan yang paling berbobot,pak anis mkanya ada .... nganu",Joe Santos,,,positif
587,Pak anis topppppp 👌👌👌👌👍👍👍👍👍👍,UBB Channel,,,positif
589,PAK GANJAR👍👍,NetTutorialsId,,positif,
590,"saya hampir meneteskan air mata saat pak ganjar ngomong, soalnya ga ngerti😅",sisi tivi,,negatif,
591,"prabowo nga ada obat 
gaspollll",Darma wan,positif,,
592,"Saya melihat ketulusan yang luar biasa , dari Pak Prabowo😮.",As nida,positif,,
593,Cuma pak anies yg tanpa TEKS ataupun SLIDE.. menandakan beliau benar2 siap dan menguasai apa yg menjadi tujuannya bukan direkayasa,Wahyu Ningsih,,,positif
594,Anis presiden buat keadilan bagi seluruh rakyat indonesia,JIRANS TV,,,positif
595,"Kalau saya yg saya sukai jadi presiden,antara prabowo dan ganjar.saya akui kalau soal bicara anis no satu,tapi kalau untuk kerja alias jadi presiden nanti dulu ya pak anis? Karna sudah terbukti waktu beliau memimpin jakarta janji politik nya tidak terlaksana. Dp nol% tdk jalan banjir semakin parah lantas apa yang bisa diharapkan dari anis? Apa bisa dengan pandai bicara bisa jadi presiden? Trimakasih.",Putrapinang 0610,,,negatif
