,Unnamed: 0,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies,preprocessed
415,444.0,"Sudah bosan kayaknya cari presiden yang cuma modal janji manis, kita butuh sosok pemimpin yang tegas dan yang pastinya tidak bisa dijadikan boneka ky yang sudah2 🤣🤣 ,, dari itu sy yakin 2024 coblos Pak Prabowo 👏👏",Lola,positif,,,bosan kayak cari presiden modal janji manis butuh sosok pimpin pasti jadi boneka kaya sudah tertawa terbahakbahak tertawa terbahakbahak coblos prabowo tepuk tangan tepuk tangan
416,446.0,"kalo misalnya pak Anies Baswedan g jadi presiden 2024, berati fix SDM di Indonesia minim...",LEGENDA TENDANGAN MAUT,,,positif,kalo anies anies presiden fix sdm indonesia minim
417,447.0,"Bismillah saya pilih pak ..
Pilih pak Prabowo ❤❤❤❤❤",Dinda Inatera,positif,,,bismillah pilih pilih prabowo
418,448.0,Maaf di menit 5:47 pak Prabowo gak punya ide dan gagasan. Hmmm,Asep Najiulloh,negatif,,,maaf menit prabowo ide gagas hm
419,449.0,Pak Prabowooooo masih menjadi panutan 🔥🔥🔥,Komunikasi Dokumentasi Pimpinan,positif,,,prabowo panutan api api api
420,450.0,"Semoga Anis jadi Presiden, supaya lebih lancar mengajukan Suaka Amin",Gideon Geoffrey,,,positif,moga anies presiden lancar aju suaka amin
421,451.0,Disini kita tahu bahwa Anies lebih cerdas dan masuk akal terhadap pertanyaan nya valid.❤ salam waras,Humanity_22,,,positif,anies cerdas masuk akal nya valid salam waras
422,452.0,Pak Ganjar keren,Yulia Nadiia,,positif,,ganjar keren
423,453.0,Pak prabowo terbaik ❤,Raisa Evania,positif,,,prabowo baik
424,454.0,Dari 3 kandidat yg paketnya sangat lengkap dan menyentuh problematika Bangsa Indonesia hanya lah ARB ❤🎉,Rashed Karaman,,,positif,kandidat paket lengkap sentuh problematika bangsa indonesia anies party popper
425,455.0,"sekarang nya pak anies ngomong seperti itu, kami dah muak dengan visi misi pemimpi, selalu aja diawal baik-baik ujung-ujungnya memperkaya diri",sokhifahuwu Ndruru,,,negatif,nya anies omong deh muak visi misi mimpi awal baikbaik ujungujungnya kaya
426,457.0,Aku lihat anis 😂😂😂😂 omongnya😅😅,Unik Channel,,,negatif,lihat anies wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata omong wajah senyum lebar dan keringat wajah senyum lebar dan keringat
427,458.0,"anies baswedan pembawaannya santai, kalem , gampang dimengerti dan di cerna tidak tergesa gesa hehehe",Rangga Muharom,,,positif,anies anies bawa santai kalem gampang erti cerna gesa gesa hehehe
428,459.0,All-in PRABOWO,Cipuci Vlog,positif,,,alin prabowo
429,460.0,"0000000,1 saya dukung anis yang lain saya kurang mengena kenapa anies karna Dia membahas tentang dalam negeri yang masih belum stabil terutama ekonomi rakyat yang miskin dan yang paling penting berilmu.",オレイツな,,,positif,dukung anies kena anies bahas negeri stabil ekonomi rakyat miskin beril
430,462.0,"saya mahasiswa UNHAS, saya yakin dengan semua gagasan pak anies 100%, saya tahu panelis yang bertanya ke pak Anies bukan sembarangan orang semua nya algojo,  tidak semua orang bisa menjawab dengan mudah pertanyaan dari semua panelis, aku baru tahu pak Anies dengan tenang menjawab semua nya dengan data dan fakta. yallah sampe merinding aku",Brain Luqman,,,positif,mahasiswa unhas gagas anies panelis anies sembarang orang nya algojo orang mudah panelis anies tenang nya data fakta yallah merinding
431,463.0,"😇😇😇AWALNYA SAYA DUKUNG GANJAR SETELAH MENYAKSIKAN PEMAPARAN IDE GAGASAN DAN MELIHAT KARYA KARYA BACAPRES😎😎😎 SAYA MERASA ANIES LEBIH KOMPETEN DAN TERBAIK DARI YANG LAIN. SEKARANG SAYA DUKUNG ANIES , IDE GAGASAN KARYA ANIES PALING UNGGUL. SEMOGA PAK ANIES JADI PRESIDEN 2024 👍👍👍. INDONESIA BUTUH SOSOK SEPERTI PAK ANIES",Christine Yulia,,,positif,wajah malaikat wajah malaikat wajah malaikat dukung ganjar saksi papar ide gagas karya karya bacapres wajah kacamata hitam wajah kacamata hitam wajah kacamata hitam anies kompeten baik dukung anies ide gagas karya anies unggul moga anies presiden jempol ke atas jempol ke atas jempol ke atas indonesia butuh sosok anies
432,464.0,PRABOWO selalu di hati sang patriot,Nabil,positif,,,prabowo hati sang patriot
433,465.0,"Ahh disini banyak busernya bayarab  anis, kalau anis ga jadi presiden ya emang ga ada yg milih 🤣🤣",Dedian Kharisma,,,negatif,ah busernya bayarab anies anies presiden ya pilih tertawa terbahakbahak tertawa terbahakbahak
434,466.0,dari ketiga bacapres..saya lebih condong ke anies basweda...cara bicara nya lebih adem dan mudah difahami visi dan misi nya...semoga menang ya..aaamiiiinnn,Devi Novita,,,positif,tiga bacapres condong anies basweda bicara nya adem mudah difahami visi misi nya moga menang ya aamiin
435,467.0,"Pendukung pak anis banyak yah di sini,hebat....tp knp hati sy ko tetep pilih bpk ganjar...,krn apa yg di sampaikan bpk ganjar itu realistis  dan saya rakyat biasa pun dpt memahami...dan bpk ganjar itu org nya konsisten..",kastok nglonder,,positif,,dukung anies ya hebat hati pilih bpk ganjar bpk ganjar realistis rakyat paham bpk ganjar orang nya konsisten
436,468.0,Pak Prabowo lebih lucu dan imut daripada Pandji,nemovictim,positif,,,prabowo lucu imut pandji
437,470.0,Pecinta sepaak bola aanti ganjar tahi pranowo,Kakek Sugiono,,negatif,,cinta sepaak bola aanti ganjar tahi ganjar
438,471.0,Pak prabowo ❤❤❤❤❤,Jaka Tingkir,positif,,,prabowo
439,472.0,JUJUR ANIS KEREN CERDAS,DARA Wanby,,,positif,jujur anies keren cerdas
440,473.0,Semoga 2024 anies yang menang🙌,Jhoking Al-Amin,,,positif,moga anies menang angkat tangan
441,474.0,"Prabowo paling tuluss, spontan tanpa banyak kata2 hiperbola",Robet Musa,positif,,,prabowo tulus spontan katakata hiperbola
442,475.0,Ganjar malah curhat,Rostersuper Purwakarta,,negatif,,ganjar curhat
443,476.0,paparan pak ganjar tentang ide dan gagasan tertutupi dengan banyaknya klarifikasi,Rahmatsyah Latif,,negatif,,papar ganjar ide gagas tutup banyak klarifikasi
444,477.0,"Biar penonton yg menilai.

Anies konseptor handal, sukses terus anies baswedan, anda pantas memimpin Indonesia.",Ihsan Lordardmore,,,positif,biar tonton nilai anies konseptor handal sukses anies anies pimpin indonesia
445,478.0,Gagasan Pak Anies tetap ter the best.,Hodray Music,,,positif,gagas anies ter the best
446,479.0,Prabowo gagasanya sudah clear banget. Dia udah merasakan bagaimana china menopoli Indonesia,Freya Fun Video,positif,,,prabowo gagasanya clear banget rasa china menopoli indonesia
447,480.0,Pak Ganjar yes ❤ yes ❤ yes ❤,sinta hia,,positif,,ganjar yes yes yes
448,481.0,Awalnya ga peduli.. Tapi pas liat pak anis bernarasi beliau keren sih...,Nofri Ario Diansi,,,positif,peduli pas lihat anies narasi beliau keren sih
449,482.0,harusnya anies presiden. prabowo wakilnyaa. baru mantap,Zaki Fathudin,positif,,positif,anies presiden prabowo wakil mantap
450,483.0,Pemenangnya pk ganjar,maryani maryani,,positif,,menang pakai ganjar
451,484.0,"Sebenarnya pak prabowo sedang menyindir tentang politik uang. 5:25:00
Bukan beliau setuju dengan politik uang.... mba nana kurang nangkepp. 😅",Remaja Petualang,positif,,,prabowo sindir politik uang beliau tuju politik uang mbak nana nangkep wajah senyum lebar dan keringat
452,485.0,Pak prabowo.💪💪💪💪. Presiden 2024.,Bor,positif,,,prabowo lengan otot lengan otot lengan otot lengan otot presiden
453,486.0,"Setelah mendengar ganjar dan Anies,  ternyats Anies benar2 sangat layak jd Presiden 2024",Kartia Ningsih,,,positif,dengar ganjar anies ternyats anies benarbenar layak presiden
454,487.0,KOMEN KOK PAK ANEIS SEMUA PDHL PAK ANIS DATANG PALING SEPI YANG MENYAMBUT,Elka Epin,,,negatif,komen aneis anies sepi sambut
455,490.0,Mantap ganjar. Klo di tanya di jawab bukan nanya balik lagi😅😂 seakan akan g ngerti sama pertanyaannya. Keren ganjar,Alvin Zaikander,,positif,,mantap ganjar kalo wajah senyum lebar dan keringat wajah gembira urai air mata akan erti tanya keren ganjar
456,491.0,Ya Allah ya rabb semoga Pak Prabowo Subianto terpilih menjadi Presiden 2024 - 2029 akan menjadi penyelamat rakyat dapat memakmurkan rakyat miskin menjadi sejahtera hingga tingkat kriminalitas akan menurun 🙏🇮🇩,Budi Hartawan,positif,,,ya allah ya rab moga prabowo prabowo pilih presiden selamat rakyat makmur rakyat miskin sejahtera tingkat kriminalitas turun lipat tangan bendera indonesia
457,492.0,"menit ke 1.17.35 dan saya menangis terisak...saat pak Anies menyampaikan, anak anak yg bukan dari keluarga miskin, tidak dapat kuliah, karena gaji UMP org tuanya ga cukup utk membiayai.
perlu perhatian bagi keluarga yg ditengah-tengah (bukan yg miskin)

ini yang saya alami waktu saya membiayai anak kuliah, tahun 2009
saat itu saya bekerja dengan gaji UMK +10%
untuk bisa membiayai kuliah anak, saya harus bekerja 4 tempat , pagi sampai malam.
Ya benar pak..kami kalangan yang tidak pernah dipikirkan dan tidak pernah mendapat bantuan karena dianggap punya pekerjaan.

padahal...untuk kebutuhan dasar saja, kami harus berjuang sangat keras.

sementara banyak para petinggi yang melakukan pencitraan dengan memberikan bantuan kepada hanyaa masyarakat miskin.
sehingga saat ini banyak rakyat Indonesia yg mempertahankan status miskinnya, agar dapat bantuan terus.

terimakasih Pak Anis, mudahan bisa direalisasikan prinsip keadilan ini.",amelda,,,positif,menit menang isak anies anak anak keluarga miskin kuliah gaji ump orang tua biaya perhati keluarga ditengahtengah miskin alami biaya anak kuliah gaji umk biaya kuliah anak pagi malam ya kalang pikir bantu anggap kerja butuh dasar juang keras petinggi citra bantu masyarakat miskin rakyat indonesia tahan status miskin bantu terimakasih anies mudah realisasi prinsip adil
458,493.0,"Dari cerita dan gagasan dari para calon presiden ini kita bisa mengetahui dan menilai, bagaimana kesiapan dalam memimpin negara ini dilihat dari pengalaman, dan dari bukti dari kepemimpinan sebelumnya seperti , Pak Anies menjadi gunernur DKI Jakarta dalam pembangunan sumur resapan, penyelenggaraan Formula E hingga kebijakan terkait reklamasi. Pak Ganjar yang membuat integritas dan kualitas pelayanan publik menjadi baik, dan Pak Prabowo membuat gebrakan dengan menyekolahkan para taruna muda TNI tiga matra ke Amerika Serikat (AS). Selain itu, beberapa alutsista yang didatangkan Prabowo memperkuat lini pertahanan Indonesia. Saya berharap dari semua kandidat yang ada, siapapun yang terpilih semoga tidak ada korupsi besar yang merugikan masyarakat dan yang bisa memanusiakan manusia dalam hal keadilan, hak dan asasi manusia.",Leo Yohan Ananta,positif,positif,positif,cerita gagas calon presiden nilai kesiap pimpin negara alam bukti pimpin anies gunernur dki jakarta bangun sumur resap selenggara formula e bijak kait reklamasi ganjar integritas kualitas layan publik prabowo gebrak sekolah taruna muda tni matra amerika serikat as alutsista prabowo kuat lini tahan indonesia harap kandidat pilih moga korupsi rugi masyarakat manusia manusia adil hak asasi manusia
459,494.0,"Anis lebih ke retorika, Ganjar sangat teknis dan prabowo penuh idealisme..bismilah smoga presiden indonesia mendapat pemimpin yg amanah!",other side,positif,positif,positif,anies retorika ganjar teknis prabowo penuh idealisme bismilah moga presiden indonesia pimpin amanah
460,495.0,"Prabowo n Anies secara pengalaman lebih unggul (prabowo mantan letjend & menhan, anies mantan menteri pendidikan & gubernur jakarta) dibanding ganjar apalagi status di partai, prabowo ketua umum sdngkan anies independen. Ganjar masih kader rawan disetir","Kantor Hukum Ridho IC, S.H. & Rekan",positif,negatif,positif,prabowo n anies alam unggul prabowo mantan letjend menhan anies mantan menteri didik gubernur jakarta banding ganjar status partai prabowo ketua sdngkan anies independen ganjar kader rawan setir
461,497.0,"dari semua calon bacapres, hanya gagasan mas anies baswedan yang bagus yang berpihak  dan betul2 menyentuh kalangan bawah, karena hidup itu bukan menjadi beban, tapi sebuah berkah,semoga bisa di perhatikan dan dilanjutkan kedepan ketika jadi presiden, ingatlah kita bisa makan dan kuat karena ada petani, harapannya pupuk dan bbm jgn dipersulit, karena itu berdampak pada usaha tani.trims salam anak petani.",mitramandiri makmur,,,positif,calon bacapres gagas mas anies anies bagus pihak betulbetul sentuh kalang hidup beban berkah moga perhati lanjut depan presiden ingat makan kuat tani harap pupuk bbm sulit dampak usaha taniterima kasih salam anak tani
462,498.0,"Saya baru selesai menonton acara ini, benar ternyata komen temen2, refleksi pak Prabowo begitu menyentuh...

Pak, terlepas nanti bapak jadi presiden/tidak, saya yakin anda benar2 tulus untuk bangsa ini...
Sehat selalu pak Prabowo...",Pipit Fitria,positif,,,selesai tonton acara komen temanteman refleksi prabowo sentuh lepas presidentidak benarbenar tulus bangsa sehat prabowo
463,499.0,Sejauh ini hanya pak anis yang meyakinkan saya untuk mampuh memimpin di negri tercinta ini..,Aby ahmad,,,positif,anies mampuh pimpin negeri cinta
464,500.0,"Anis akan di kendalikan penandang dana dan partai yg memopong kampanyenya. Artinya dia cuman supir suruhan bos yg dua tadi  di atas itu, suruh ke kiri akan kiri, suruh nyungsap akan nyungsap. Sebab Anis gak punya modal partai, materi, maupun kemampuan intelektual yg cukup untuk meng eksekusi permasalahan maupun ide tujuan itu. Besiknya gaya pengajar bukan pelaku eksekusi saya lihat.. Maka logika saya mustahil indonesia bisa lebih baik klo anis jadi presiden.  Salam",Cornelius Siregar,,,negatif,anies kendali tandang dana partai memopong kampanye cuman supir suruh bos suruh kiri kiri suruh nyungsap nyungsap anies modal partai materi mampu intelektual meng eksekusi masalah ide tuju besiknya gaya ajar laku eksekusi lihat logika mustahil indonesia kalo anies presiden salam
465,501.0,Luar biasa prabowo subianto,Adichemistry Official,positif,,,prabowo prabowo
466,502.0,Pak Anis kurang banyak nih buser nya tambah lagi pak 😂,Bony Nainggolan,,,negatif,anies nih buser nya wajah gembira urai air mata
467,503.0,"Kita bangsa yg tidak mau diinjak injak siapapun itu, semangat dan pengabdian pantang surut, Prabowo 2024",Arya Mahendra,positif,,,bangsa injak injak semangat abdi pantang surut prabowo
468,504.0,Sianis sibanyak omong pintar kata2 tapi kerjanya nol prabowo juga retorika pidato berapi2 tapi action rendah pilih pak ganjar sdh adabukti dijawa tengah kamu boleh check,robert Manurung,negatif,positif,negatif,sian sibanyak omong pintar katakata kerja nol prabowo retorika pidato rap action rendah pilih ganjar adabukti dijawa check
469,505.0,Pak Ganjar trlalu muluk2 dan hlu🎉,Mashudi Menanggal,,negatif,,ganjar muluk hlu party popper
470,506.0,Pasti ganjar,fltommy,,positif,,ganjar
471,507.0,GANJAR DALAM HATI SAYA YANG AWAM BELUM PUNYA WAWASAN TERHADAP BERNEGARA DAN SAYA RASA DIA SEDANG MENCERITAKAN PENGALAMANNYA MENJADI PEJABAT.. LAIN HALNYA DENGAN ANIS YANG SANGAT JELAS DAN REALISTIS DALAM PENYAMPAIAN.,Zul Hariyanto,,negatif,positif,ganjar hati awam wawas negara cerita alam jabat hal anies realistis sampai
472,508.0,"Utk di sini,pak anies sih lbh baik dr yg lain..keep it pak..",MUHAMMAD ARIEF RAMADHAN,,,positif,anies sih keep
473,510.0,Pak prabowo mengingatkan sama pemimpin-pemimpin besar dahulu.,Bella Rismawan,positif,,,prabowo pemimpinpemimpin
474,511.0,"Pembicaraan ini membuka pandangan dan pemikiran semua orang tentang gagasan 3 Bacapres yang memiliki perspektif dan pemikiran gagasan untuk perkembangan indonesia agar lebih maju kedepannya dengan penyampaian berbeda-beda tetapi tujuan satu untuk memajukan indonesia dalam hal keadilan, kemakmuran, kesejahteraan dll. Agar rakyat Indonesia semakin yakin siapa Bacapres yang akan mereka pilih di pemilu 2024 nanti. Ada juga statement sebagai pemimpin harus punya refleksi diri, bukan hanya memahami orang lain dan rakyat nya tapi diri sendiri, yaa benar sebelum kita mengurusi dan memahami orang lain kita harus tau betul diri kita sendiri. Terimakasih penyelenggara UGM yang telah berkolaborasi dengan Narasi menghadirkan ketiga bacapres, Anies Baswedan, Ganjar Pranowo, dan Prabowo Subianto di Mata Najwa on Stage.",Yollanda Rizky,positif,positif,positif,bicara buka pandang pikir orang gagas bacapres milik perspektif pikir gagas kembang indonesia maju depan sampai berbedabeda tuju maju indonesia adil makmur sejahtera rakyat indonesia bacapres pilih milu statement pimpin refleksi paham orang rakyat nya ya urus paham orang tau terimakasih selenggara ugm kolaborasi narasi hadir tiga bacapres anies anies ganjar ganjar prabowo prabowo mata najwa on stage
475,512.0,Pak anis yes👍💪💪,RM,,,positif,anies yes jempol ke atas lengan otot lengan otot
476,513.0,"tiga tokoh yang digadang-gadang menjadi calon presiden menyampaikan gagasannya di acara ""Mata Najwa on Stage""  di Universitas Gadjah Mada UGM berkolaborasi.
Ketiga Bacapres bergantian hadir dalam sesi berbeda untuk bicara gagasan, berdialog dengan civitas akademika dan audiens.
Dalam acara tersebut Anies mengusung beberapa agenda perubahan mulai dari lapangan pekerjaan yang setara, perekonomian yang merata, hingga tata kelola kebutuhan pokok yang baik.
Sementara Ganjar Pranowo menawarkan gagasan transformasi enam pilar strategis. Di antaranya pangan, energi, dan kesehatan. Kata dia, khusus pangan pasokan harus tersedia dan harga harus stabil.
Sedangkan calon presiden dari Koalisi Indonesia Maju Prabowo Subianto, membawa gagasan transformasi bangsa menuju Indonesia Emas 2045. Dia meyakini Indonesia akan masuk lima besar negara termakmur dunia pada 2045. Ia mengusung 17 program prioritas, di antaranya swasembada pangan, memberantas kemiskinan, pemerataan ekonomi, dan peningkatan ekonomi kreatif.
dari ketiga gagasan yang dipaparkan oleh bacapres semoga bisa terwujud ketika salah satu sudah terpilih menjadi presiden indonesia karena kita sebagai rakyat indonesia tidak hanya membutuhkan gagasannya saja tetapi bukti kerja nyata ketika sudah terpilih.
dengan diadakannya acara bacapres di mata najwa ini kita jadi tahu bagaimana dengan jawaban"" dari pertanyaan yang diberikan mengenai permasalahan yang ada di Indonesia dan kita dapat menyaring dari jawaban"" bacapres tersebut.

terimakasih buat program mata najwa
yang sangat bermanfaat buat rakyat indonesia dan menambah informasi",AYU ANDHINY ATIKA PUTRI,positif,positif,positif,tokoh digadanggadang calon presiden gagas acara mata najwa on stage universitas gadjah mada ugm kolaborasi tiga bacapres ganti hadir sesi beda bicara gagas dialog civitas akademika audiens acara anies usung agenda ubah lapang kerja tara ekonomi rata tata kelola butuh pokok ganjar ganjar tawar gagas transformasi enam pilar strategis pangan energi sehat khusus pangan pasok sedia harga stabil calon presiden koalisi indonesia maju prabowo prabowo bawa gagas transformasi bangsa indonesia emas indonesia masuk negara makmur dunia usung program prioritas swasembada pangan berantas miskin perata ekonomi tingkat ekonomi kreatif tiga gagas papar bacapres moga wujud salah pilih presiden indonesia rakyat indonesia butuh gagas bukti kerja nyata pilih ada acara bacapres mata najwa masalah indonesia nyaring bacapres terimakasih program mata najwa manfaat rakyat indonesia tambah informasi
