,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies
1710,Woy...pak anis....mau bangun sekolahan di desa kalo ga ada infrastruktur mau diangkut gitu......kalo bikin gagasan yg reak donk....jangan cuma teori,Sami Dollsoo,,,netral
1711,"In sha allah Siap dukung pa. anis,",Ros Diana,,,netral
1712,"Kalo dr acara ini, rasanya mayoritas intelektual & berpendidikan tinggi akan cenderung memilih Anies.",Netizen Golongan Putih,,,positif
1713,Pak Anies Baswedan pimpin ok PDIP tergelam kn,Gedek Dualima,,,netral
1714,Dalam Nama Tuhan Yesus pak Prabowo menang😙❤️,Utari Andini,netral,,
1715,Pak Anies the next RI 1❤❤❤,Ary X,,,netral
1716,InsyaALLAH Pak Anis jadi RI1kami sekeluarga pilih Pak Anis.,Mustofal Amin,,,netral
1717,Lihat ganjar langsung teringat ektp,Heri Setiawan,,netral,
1718,"Setuju dengan Anis, Orang dengan kompetensi yang Tepat harus menduduki jabatan yang tepat, so. Kalo dosen terbukti hanya kebanyakan Teori sebaiknya jangan menjadi Presiden dong, remuk Indonesia",Cahaya Kebenaran,,,positif
1719,"Sayang tadi Mba Najwa pas nanya ke Pak Ganjar pake nyebut2 Pak Anis nyebut angka kebebasan pendapat. Ini bikin efek namanya ""anchoring"". Jadi jawabannya Pak Ganjar sangat mungkin akan tergantung anchor dr capres lain (Pak Anies).",Muhammad Arif,,negatif,negatif
1720,salfok sama ajudan pak prabowo lagi kapanyee jadi merakyat,M.rizky Ramadhan,positif,,
1721,"Anis sangat realistis, sangat faham permasalahan bangsa. Semoga menjadi pemimpin yang membawa bangsa ini menjadi bangsa yang besar dan lebih baik dalam segala hal... Aamiin 🤲🤲🤲",Solusi Sehat Anda,,,positif
1722,"Tetep Saya pilih Pak Ganjar,,",Jastin Ali syakhieb,,netral,
1723,saya pak Anies ajaa❤,Mila Rahman,,,netral
1724,Faktor usia menentukan betfikir manusia.pilih anis saja .cerdas.sidik.amanah.fatonah.sekeluatga pilih anis.amin,Abdul Hakam,,,netral
1725,"Dr ketiga bacapres,mba Nana kykny tdk pny kedekatan keakraban dg pa Ganjar,kl dg pa Anies dan pa Prabowo suasana lebih cair,,,hidup Indonesia menuju number one country in the world,,,semangaaaat",DTS mind,positif,positif,positif
1726,"Saya nonton dari awal sampe akhir.. saya rewangi begadang sampe jam 2 malam mumpung anak2 tidur… sumpah!! Merinding saya ketika sesi refleksi pak prabowo,, saya langsung merasa saat ini dari 3 calon hanya beliaulah yg paling tepat memimpin bangsa ini.. terlihat begitu tulus keinginan beliau ingin memajukan negeri ini tanpa ada keinginan macem2 tanpa ada pikiran aneh2.. idealisme dan keyakinan beliau begitu kuat,, 
Beliau memang tidak pintar ngomong dan berdebat tp selama hampir 6 jam saya lihat acara ini terlihat jelas beliaulah yg tau permasalahan negeri ini dan harus bgmna menyelesaikannya.. jawaban beliau sederhana tp riil dan konkrit dan bebeapa sudah di aplikasikan di kementerian yg sekarang beliau pimpin.. semoga keyakinannya untuk memajukan negeri ini dan menjadikan negeri ini bisa berdiri di atas kaki sendiri bisa tercapai dengan menjadikannya presiden aamiin 🤲🤲",Demen Dolan & Makan,positif,,
1727,"Lihat baik² dgn nurani yg jujur.
Anis bicaranya hnya dari pikiran kluar dari bibir saja (yg pnting bisa ngmong sana-sini). Tdk dgn keyakinan hati dn keseriusan.",Edi Purwanto,,,netral
1728,"SETELAH SAYA MELIHAT VIDEO PAK GANJAR INI, SAYA YAKIN ANIES BASWEDAN YANG AKAN MENJADI PRESIDEN",Irfan Ardhiansyah,,netral,netral
1729,"Capek denger pak ganjar, setiap di tanya jawabannya kmn mn tapi poin intinya secuil, gjls",Intan Zahrah,,netral,
1730,Gw sneneg prabowo moga amanah.,indra yani03,netral,,
1731,"Sebenernya refleksi paling keren prabowo sih...
Tapi sayang gak lihat ke kaca, jadi banyan dipelintir... 😅",Salman Kalista,positif,,
1732,"Bismilllah Pak Anis presidennya

Lihat secara keseluruhan, bukan hanya melihat statement akhir yang bikin nangis 😅",dans adventure,,,negatif
1733,Pokokx Anis la presedenx,Adi Kampoenk,,,netral
1734,"All in buat pak Anies Baswedan ,kita membutuhkan presiden yg pintar bukan cuma merakyat dan planga plongo 😂😂😂",Kucing Garong,,,positif
1735,"""Penentuan PSN harus ada di tangan teknokrasi bukan di tangan dunia usaha"" -Anies Baswedan",Ramadhan Chalid,,,negatif
1736,Kalo liat capres nomor 1 perhatikan dong setiap beberapa detik selalu membasahi bibirnya ...itu artinya setiap apa yg keluar dari mulutnya nga sesuai yg ada di otaknya...apa yg keluar dari mulutnya hanyalah pemanis untuk memikat orang yg meminumnya.,JANUR22,,,positif
1737,Ganjar keliatan seperti org yang anti kritik dan Arogan,M Chan,,netral,
1738,Insya allah  pak prabowo,adda 77,netral,,
1739,"Pak ganjar kenapa selalu blunder ya kalo kalian jelas memahami, yg diucapkan terlihat seperti hanya gimmick saja. 😢",Tomioka Giyu,,positif,
1740,"Respect dengan 17 program prioritas pak Prabowo yang memperhatikan kebutuhan, keadaan, dan pertahanan Indonesia saat ini. Segala kekhawatiran terasa langsung terjawab dengan gagasan beliau makin yakin bahwa beliau bisa menjaga, mengurus Indonesia menjadi lebih baik lagi",Alfiah Nur Rohmah,positif,,
1741,"KALAU AKU MEMBANDINGKAN...ANAK GANJAR MASIH BISA MENGATASI KEDUA CALON LAIN YAITU ANIS DAN PRABOWO...SAYA HANYA MENDOAKAN SEMOGA GANJAR DIBERIKAN KESEHATAN YANG BAIK,DIMUDAHKAN SEGALA URUSAN DIPANJANGKAN USIA DAN JADI PEMIMPIN RI DI 2024 YANG AMANAH ADIL TEGAS BERINTEGRITAS BERWAWASAN DAN PENUH PRESTASI AKAN MENJADIKAN INDONESIA AMAN MAJU BERJAYA SEJAHTERA 🇮🇩🇮🇩💟💟 👍👍",Emma Emma,netral,netral,netral
1742,"Dari 3 calon Capres, hanya anies yang capabel dalam gagasan, narasi, intelektual, visi misi ,akademisi, tidak di ragukan prestasinya dan selama kepemimpinannya berhasil",muhamad mulyana,,,netral
1743,Prabowo all in bang bro,susi similikiti,netral,,
1744,Tetap bpk Prabowo karena dari dulu beliau tidak menyerah menjadi Calon Presiden 🥰✨ dan saya ingin merasakan bagaimana kepemimpinan beliau untuk NKRI ini 🙏🏻,Lnd,netral,,
1745,Dengan memilih Anis anda membantu memajukan indonesia,Fira Najwa,,,netral
1746,Anies emang Besttt,Arif Fotocopy,,,netral
1747,PRABOWO SUBIANTO🫡,GAS RIA,netral,,
1748,"Ganjar kalah pdip tetap bersama prabowo , prabowo kalah tetap PDIP rekrut beliau , udah ketauan lah TRIK PDIP INGIN SELALU BERKUASA 😂",UDIN SUDRUN GOMBAL GAMBUL,netral,netral,
1749,Prabowo !!!,Julia's,netral,,
1750,"Ingat kata gus dur ""orang yang paling tulus ikhlas buat NKRI adalah Prabowo"" All IN Prabowo ☝️ 🎉🎉🎉🎉",Bachtzy Gaming,positif,,
1751,"Keren"" semua nih jadi makin bingung mau pilih siapa...
Pa Ganjar
Prabowo atau 
Pa Pandji",widi rusmayadi,negatif,negatif,
1752,dari ketida caprea aku paling srek ke pak ganjar karna sangat melayani masyarakat,semongko yay,,netral,
1753,"pak Anies harapan masa depan Indonesia, rekam jejak sudah dibuktikan di jakarta",mimah,,,netral
1754,"All in Prabowo, sesi refleksi epik kombek 🎉",Riki Agung Gunawan,netral,,
1755,"Buat pak ganjar sukses dan sehat selalu. Dari 3 capres, cuma ganjar yg punya prestasi. Sehat selalu pak prabowo. Jangan lupa istirahat dan menenangkan pikiran Pak. Bapak lebih baik jadi king maker saja Pak dan kumpul keluarga dan momong cucu. Menolak lupa, budaya fitnah yg selalu anda dan tim lakukan saat fight dg pak jokowi. Klopun benar anda di fitnah, itu adalah karma dan itulah hidayah atas perbuatannya sebelumnya. Ingat dg org yg pernah di fitnah dan skrg anda akui keberhasilan nya. Soal wajah kudeta,   apakah akan mengikuti jejak ortu bapak jd pengkudeta dg organisasi Permesta.",@Fauzan`,positif,positif,positif
1756,"Semua jawaban pak Ganjar mulus, rapi tidak muter-muter 👍",pecinta sholawat,,positif,
1757,Liat Anies..org ini Genius bener...Liat Prabowo..orang ini Tegas sekali...pas liat Ganjar....org ini bacooot,Nirina Azzahra,positif,positif,positif
1758,Presiden 2024 Prabowoo,Gadyska nuda,netral,,
1759,GANJAR PRANOWO PEDE TINGKAT ZEUS,World Ranger Official,,netral,
1760,Bismillah Anies for RI 1 kita butuh presiden yg muda dan cerdas tegas tapi santun,Acep graphic,,,positif
1761,"Intinya siapapun Presidennya, yg penting Bukan red bulls. Mau pak anis or prabowo gpp",Adhi Nugroho,netral,,netral
1762,"pa anis tiap kali bicara pasti ujung nya ngungkapin kemanisan yg dihasilkan dari visi misi nya😂, gasemudah itu pa ga semua sesuai ekspetasi",acid lemone,,,positif
1763,"MASYA ALLOH,KITA PILIH ANTARA 2 SAJA PRABOWO DAN PAK ANIS.",Kenn Kenn,netral,,netral
1764,"Anies Baswedan : Rasional dengan pemaparannya yang lugas
Ganjar Pranowo : Bagus tapi blunder karena mendown grade profesi rakyat
Prabowo Subianto : Irasional dan jauh dari harapan seorang Presiden",Mohammad Ridwan Irfandi,netral,netral,netral
1765,Dari ketiga Ganjar lah yg paling berkualitas.,B. W. H,,netral,
1766,Ganjar sesuai data,Ketut Sugiarta,,netral,
1767,Ntah siapapun presidennya gak ngaruh buat saya. Tapi klo harus milih. Ya cuman pak ganjar.,cungkringx game,,netral,
1768,Prabowo ❤❤❤,Rafael Moa,netral,,
1769,Prabowo ♥️♥️♥️,SanzerTify,netral,,
1770,"JANGAN KWATIR PAK ANIS..
MESKIPUN KAMI TIDAK DI BERI APAPUN KAMI TETAP MEMILIH PAK ANIS,
MESKIPUN PAK ANIS DI DISKRIMINASI MASALAH DANA KAMPANYE..
BUAT APA DI BERI KULKAS ENDINGNYA DI SURUH GANTI RUGI PULAU DI JUAL😀😀",ale ale,,,netral
1771,"Kolom ini ngga bisa, dukung ganjar,,,???",Asep Juanda,,netral,
1772,"Tinggal nunggu wakil nya pak prabowo, kalo lebih unggul dr wakilnya pak anies ya mending pak P. Intinya yg penting bukan redbull",Hera Eni,netral,,netral
1773,"Mau anies atau prabowo terserah. 
Mau tau kalau banteng g jd pemenang, apakah benar harun masiku bakal tertangkap. 

""Barang"" itu bakal tertangkap.",Anonymous,netral,,netral
1774,"PRABOWO SUBIANTO SEHAT TERUS PAK, BAPAK LEBIH PANTAS UNTUK MENJADI PEMIMPIN NEGERI TERINCTA INI! SUNGGUH BERIBAWA .",Xavier Experience,netral,,
1775,"minimal anis pulang saja,
sudah gak cocok nongol sama sekali di media",Rayner Camera,,,netral
1776,"Jujur pak anis dr segi pembawaan dan setiap penyampaiannya meyakinkan,,,tapi saya takut itu hanya dr otak yg cerdas saja tapi tidak di praktekan kelak,,",creamilo,,,netral
1777,ALL IN PRABOWO!,Aqshal Vito,netral,,
1778,Pak anies the next presiden 🎉,Noona Eci,,,netral
1779,"Pak anies baaswedan lah,yg tanpa gagap dan ragu ,lugas ,cepat dan tegas menjawab semua pertanyaan pertanyaan yg di lontar kan mbak najwa ,jg masyarakat dan dengan tekad dan tulus nya ingin mengubah,membagun ,mensejahtra kan negara indonesia dan masyarakat seluruh indonesia ini dgn seadil adil nya.pembaharuan yg lebih baik .mantap pak anies, semoga seluruh masyarakt indonesia ini terbuka mata hati dan bathin nya buat mendukung dan memilih bapak buat jadi pemimpin negara indonesia ini.dan pak anies pun melaksana kan tugas nya kelak bila jadi pemimpin seperti apa yg bapak ucap kan jgk terapkan.inti nya kita seluruh masyarakat jgk lapisan lain nya. Ikut jgk membantu bapak anies.pasti indonesia ini akan maju dan sejahtera sampai seluruh pelosok daerah",Ifull Singo,,,positif
1780,"Ganjar sederhana,layak for Ri1",Watcher,,netral,
1781,"Semakin memnatapkan untuk memilih pa Anis,konsep ,pengetahun dan yajg paling utama memiliki rencana strategis kedepannya...",tedi henriyana,,,positif
1782,"Sales prabowo bnyak yang komen, seolah-olah jadi rakyat biasa,... ngkak😂😂😂.
Sedangkan sales ganjar kok g nongol, sales anies g terlalu bnyka.",Ainul Nakano,netral,netral,netral
1783,"Seperti biasanya..
Anis bicaranya manis, ganjar realistis, pak prabowo kadang terbata bata.",Naufan Haridistya,positif,positif,positif
1784,Pak Prabowo gemoy banget.... sukaaaa 😂 semangat bapak 🎉,Aaaa,netral,,
1785,Tetap Pak Ganjar ❤,GITO IWAN KAMASAAN,,netral,
1786,"Gk terasa netes air mata klo untuk indonesia.

rasanya pak prabowo cocok jadi president kita tapi hati berkata pak anis, entah lah,..

semoga di berikan yang terbaik untuk indonesia..Aamiin",rendup padi,positif,,positif
1787,"Aku tetep pak ganjar, no debat",Majesty,,netral,
1788,Isi komentar banyak buzzernya anies,Victoria Indra,,,netral
1789,Jadi bingung pilih Prabowo atau Anis n dua2 Terbaik,cahyono,negatif,,negatif
1790,Anjirrrr Pak Anies tak ada lawan gagasannya. Amin_Kan,Nomus City,,,netral
1791,Pak anies mungkin yg terbaik,Upi Faris,,,netral
1792,Antara pak Anies dan Pak Prabowo,izania putri,netral,,netral
1793,Prabowo 😢😢☝🏼,Def Pagai,netral,,
1794,All in untuk prabowo🎉,yeeeah,netral,,
1795,Mantap Pak anis pilihan ku,Jamiludin Rohmi,,,netral
1796,"Manis di lidah, Pahit di provinsi jawa tengah.",dong lupa,,,netral
1797,Pak Prabowo kenapa ya gak mau melakukan refleksi diri ?,temennyalukmanjuga,netral,,
1798,AKU DOAKAN PAK PRABOWO JADI NOMOR 1 DI INDONESIA... ALLAHU AKBAR..🙏,BAGAZ CHANNEL,netral,,
1799,"Ganjar jauh di banding dg Anis, dari gaya bhsnya jg sdh tdk mencerminkan pemimpin, etika bhsnya mnunjukkan bhs selebritish yg sll berjiwa kmuda mudaan, dia selalu memakai kata ""aku"".layaknya artis muda.",Kris,,negatif,negatif
1800,Masya Allah pak ganjar LUAR BIASA❤,Chaca prisela,,netral,
1801,pilihlah pak anisss kalo ingin negara ini aman dan damai❤,Galaxy Ultra XP,,,netral
1802,"Awal nya mendukung anis,namun ketika melihat Prabowo berbicara saya sudah tahu pilihan saya jatuh ke tangan bapak prabowo,beliau terlihat ikhlas dan tulus untuk Indonesia,serta tercermin dari mata serta penyampaian nya,.",Dodi Pramudia,positif,,positif
1803,Hidup prabowo...,Gembus 69,netral,,
1804,"Cuma prabowo doang yg bener-bener ikhlas apa adanya, yg laen cuma pinter ngomong doang.",Mia pratiwi Mia,positif,,
1805,"Menurut pendapat saya, dari 3 Bacapres ini, anis yang unggul dari gagasannya. Tapi menjadi pemimpin itu tidak hanya punya intelektual tapi juga keberanian. Percuma pintar tapi bisa dikendalikan. Jadi carilah pemimpin yang memiliki prinsip yang kuat. Apalagi sekarang ini indonesia sedang diincar oleh orang asing. Karena SDA kita berlimpah. Jadi yang kita butuhkan adalah bagaimana cara mempertahakan negera tercinta kita yaitu indonesia.",Rizky Ananda Putra,,,positif
1806,"Prabowo presiden
Anis wakil presiden 
Keren nih",Fazri Lucky,netral,,netral
1807,"Gagasan hanyalah kata2 belaka, gimanapun jg yg dilihat adalah proses dan kerja nyata. 
Siapapun presidennya saya harap mereka tidak hanya manis di janji manis gagasan aja namun bisa diterapkan secara ril demi Indonesia maju",Mahardika Bagja,,,positif
1808,"Pilpres 2024 pilih Anies,Prabowo jg boleh lah tp Ganjar No.",Pecinta Habib,netral,netral,netral
1809,Pak prabowo 😢❤,Renner,netral,,
1810,Prabowo menang indonesia pasti akan lebih baik !!!,PT BANGUN HARTA MANDIRI,positif,,
1811,"Tulus ingin membangun bangsa nya lebih terhormat & bermartabat di mata asing,dan bisa bediri diatas kaki nya sndr. Sangat tegas & berwibawa cita"" Nya sbelum beliau mati ingin melihat bangsa nya tersenyum,bersemangat, dan bergembira dan dia lah pak PRABOWO !!!",PD.Dirabila Sejahtera,positif,,
1812,Agak terlihat sedih ketika anis masuk seakan dia berjalan sendiri tanpa kawalan sebagaimana ganjar yang di jaga ketat.,Ahmad Ulinnuha,,negatif,negatif
1813,Tombol suka sama Pak Prabowo tanpa menjatuhkan lainnya,Virda Rizki Ananda,netral,,
1814,Ko dsni gada yg dukung ganjar,londo kiki3030,,netral,
1815,"Bapak anies baswedan Capres yang jelas track recordnya terbukti nyata , penghargaan tingkat nasional dan tingkat internasional. Yg lain apaan? Ga jelas",bersyukur,,,positif
1816,Dari poin korupsinya pak prabowo yang paling anti dan tegas. Ini sdh penyakit yg menyerang sehingga efek ke semuanya. God bless pak prabowo..,yohanes didi,positif,,
1817,"Ada orang yang pandai bicara, tapi tidak pandai dalam tindakan. Ada juga yang tidak pandai bicara, tapi pandai dalam bertindak. Gagasan gagasan yang dipaparkan jug sudah pasti, dipelajari oleh masing-masing bacapres, jadi bisa dibilang gagasan mereka tidak mengalir secara natural. Jadi kesimpulan saya, kita hanya bisa membaca dari body language dan mikik wajah saja. Dan dalam hal ini saya melihat jiwa yang benar-benar ingin membangun bangsa ini, hanya ada dalam sosok bapak Prabowo Subianto. Panjang Umur untuk orang seperti bapak yang begitu hebatnya mencintai bangsa ini.❤❤❤",Samuel Lewerissa,positif,,
1818,"ᨑᨙᨋᨕᨀᨚ. Pak Prabowo
🔥
👍🏻",dr.88,netral,,
1819,Antara Prabowo dan Anies,Mey Tadin,netral,,netral
1820,Pak Anies dan Pak Prabowo .. semangat berjuang,Ivan Fawzi86,netral,,netral
1821,"Abis nonton ini yakinya ke anis gua, soalnya lebih adem g degdegkan ky yg lain.",danitayoo_,,,positif
1822,Lah.. lebih kocak pak Prabowo yg stand up di banding panji 😂😂😂✌✌✌✌,TheBusunk,positif,,
1823,"Jokowi pernah berkata ""kelihatannya setelah ini jatahnya pak Prabowo🔥",Nur Kholila,netral,,
1824,"Seperti biasa,,anis teoritis,prabowo normatif, Ganjar inisiatif dan eksekutif",Andi Rizal Pettagading,positif,positif,positif
1825,Indonesia rugi kalau pak anis ga jadi presiden. Kalau indonesia mau bersaing di panggung international maka pak anis pilihanya. Saluttt…,Nasde jik,,,netral
1826,#anieskeren 👍👍👍👍,Boim ex VoiLa,,,netral
1827,"mulut manis,janji manis sesuai nama si Anis ..masih bisa tertipu kah gen Z 😅😂",fyp,,,netral
1828,Anis Baswedan presiden saya❤❤❤,OK AKMAL,,,netral
1829,"Sy hanya melihat 2 (dua) bacapres yg mempunyai gagasan luas,jelas dan taktis yaitu anis dan prabowo,keduanya dibutuhkan indonesia. 
Siapapun presidennya dr ke 3 calon akan mencerminkan karakter bangsa indonesia itu sendiri",drh. ahmad zuhyardi lubis,positif,,positif
1830,"prabowo = dongengnya kejauhan kaya janji yang udah2, skrng aj masyarakat kondisinya pada ngeributin sistem internal yg amburadul. malah ngasih harapan2 bansos, ekonomi aja lg boncos
ganjar = full panik. ulah se partai dari kepala smpe kaki2nya, kadernya full ketar ketir tiap manggung.
anies = agak mendingan. bahas hal2 realistis yg tujuannya membangun fundamental sistem yang rusak, baru membangun harapan baru yang nantinya bisa dilanjutkan presiden2 setelahnya. walaupun sejauh ini prestasinya ga kliatan2 amat. tpi dari ketiga capres, ini yg narasinya paling relevan buat mendukung generasi kedepannya.",Artuta,negatif,negatif,negatif
1831,Gaji karyawan usaha mikro brp standar nya pak anis?,mashiban chanel,,,netral
1832,"Komen banyak pro ke pak Anies Baswedan, kelihatan bakal unggul. Tetapi saya optimis sama pilihan sendiri BAPAK PRABOWO 🙌 selamanya.❤",Sri Mulyani,netral,,netral
1833,Sy pilih Anis Baswedan pimpin negara ni... bukan yg suka bikin janji.... Prabowo no knp penghianat... Ganjar Pranowo no knp suka menindas rakyat kecil...,RAFIF,negatif,negatif,negatif
1834,"Paktanya tim ganjar ini sering menjelkan prabowo.
Paktanya ganjar ga becus ngurus jawa tengah .
Paktanya ganjar terseret kasus ektp.",pokpok coy,negatif,negatif,
